INFO 2026-05-22 00:34:02,608 django.utils.autoreload Watching for file changes with StatReloader
INFO 2026-05-25 12:06:13,602 django.server "GET /static/js/item_cart.js HTTP/1.1" 200 13961
INFO 2026-05-25 12:06:13,604 django.server "GET /static/js/home.js HTTP/1.1" 200 4253
INFO 2026-05-25 12:06:13,604 django.server "GET /static/js/main.js HTTP/1.1" 200 13281
INFO 2026-05-25 12:06:14,274 django.server "GET /static/css/fa/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 25472
INFO 2026-05-25 12:06:14,276 django.server "GET /static/css/fa/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 118684
INFO 2026-05-25 12:06:14,278 django.server "GET /static/css/fa/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 158220
INFO 2026-05-25 12:06:14,289 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:10:37,832 django.server "GET /admin HTTP/1.1" 301 0
INFO 2026-05-25 12:10:37,927 django.server "GET /admin/ HTTP/1.1" 302 0
INFO 2026-05-25 12:10:38,400 django.server "GET /admin/login/?next=/admin/ HTTP/1.1" 200 11550
INFO 2026-05-25 12:10:38,516 django.server "GET /static/unfold/fonts/inter/styles.css HTTP/1.1" 200 608
INFO 2026-05-25 12:10:38,517 django.server "GET /static/unfold/fonts/material-symbols/styles.css HTTP/1.1" 200 164
INFO 2026-05-25 12:10:38,530 django.server "GET /static/unfold/css/simplebar/simplebar.css HTTP/1.1" 200 4647
INFO 2026-05-25 12:10:38,569 django.server "GET /static/unfold/css/styles.css HTTP/1.1" 200 307916
INFO 2026-05-25 12:10:38,621 django.server "GET /static/unfold/js/app.js HTTP/1.1" 200 29021
INFO 2026-05-25 12:10:38,622 django.server "GET /static/unfold/js/htmx/htmx.js HTTP/1.1" 200 50918
INFO 2026-05-25 12:10:38,668 django.server "GET /static/unfold/js/simplebar/simplebar.js HTTP/1.1" 200 27176
INFO 2026-05-25 12:10:38,769 django.server "GET /static/unfold/js/alpine/alpine.anchor.js HTTP/1.1" 200 15524
INFO 2026-05-25 12:10:38,978 django.server "GET /static/unfold/js/alpine/alpine.persist.js HTTP/1.1" 200 837
INFO 2026-05-25 12:10:38,985 django.server "GET /static/unfold/js/chart/chart.js HTTP/1.1" 200 200633
